OTU ID,Blackberry root,Blackberry rhizosphere,Blueberry root,Blueberry rhizosphere
"D_0__Bacteria,D_1__Dependentiae,D_2__Babeliae,D_3__Babeliales,D_4__Babeliaceae,D_5__uncultured bacterium",1,1,1,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Amb-16S-1323,D_5__uncultured bacterium",0,0,1,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Propionibacteriales,D_4__Propionibacteriaceae,D_5__Friedmanniella",1,1,1,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales,D_4__Nocardiaceae,__",0,1,1,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__uncultured,Ambiguous_taxa",1,0,1,0
"D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,D_5__Salinispira",1,1,1,0
"D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Chthoniobacterales,D_4__01D2Z36,D_5__metagenome",1,0,1,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Elsterales,D_4__uncultured,D_5__uncultured Rhodospirillaceae bacterium",0,1,1,0
"D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__RBG-13-54-9,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,1,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Rhodocyclaceae,D_5__uncultured",0,1,1,0
"D_0__Bacteria,D_1__Chlamydiae,D_2__Chlamydiae,D_3__Chlamydiales,D_4__Chlamydiaceae,D_5__metagenome",0,0,1,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__D05-2,D_5__uncultured bacterium",0,0,1,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__EV818SWSAP88,D_4__metagenome,D_5__metagenome",0,0,1,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales,D_4__Micrococcaceae,D_5__Arthrobacter",1,1,1,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Chitinibacteraceae,D_5__Amantichitinum",0,0,1,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Salinisphaerales,D_4__Solimonadaceae,D_5__Fontimonas",0,1,1,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,D_4__Azospirillaceae,D_5__Skermanella",1,1,1,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__uncultured,D_4__uncultured alpha proteobacterium,D_5__uncultured alpha proteobacterium",0,1,1,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Diplorickettsiales,D_4__Diplorickettsiaceae,D_5__Rickettsiella",0,1,1,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Hyphomicrobiaceae,__",1,1,1,0
"D_0__Bacteria,D_1__Firmicutes,D_2__Erysipelotrichia,D_3__Erysipelotrichales,D_4__Erysipelotrichaceae,D_5__uncultured",0,0,1,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__JG36-GS-52,D_4__uncultured bacterium,D_5__uncultured bacterium",0,0,1,0
"D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Alicyclobacillaceae,D_5__Alicyclobacillus",0,0,1,0
"D_0__Bacteria,D_1__Tenericutes,D_2__Mollicutes,D_3__Mollicutes Incertae Sedis,D_4__Unknown Family,D_5__Candidatus Phytoplasma",0,0,1,0
"D_0__Bacteria,D_1__Dependentiae,D_2__Babeliae,D_3__Babeliales,D_4__Vermiphilaceae,D_5__uncultured Nautiliales bacterium",0,0,1,0
"D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Clostridiales vadinBB60 group,D_5__uncultured bacterium",0,0,1,0
"D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Kaiserbacteria,D_4__Candidatus Sonnebornia yantaiensis,D_5__Candidatus Sonnebornia yantaiensis",0,0,1,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Subgroup 7,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Rhodocyclaceae,D_5__Candidatus Accumulibacter",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ramlibacter",1,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales,D_4__Nocardiaceae,D_5__Williamsia",1,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Holophagales,D_4__Holophagaceae,__",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfuromonadales,D_4__Geobacteraceae,D_5__Geobacter",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Xanthobacteraceae,D_5__Pseudorhodoplanes",1,1,0,0
"D_0__Bacteria,D_1__Rokubacteria,D_2__NC10,D_3__Rokubacteriales,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,D_3__uncultured Holophaga sp.,D_4__uncultured Holophaga sp.,D_5__uncultured Holophaga sp.",0,1,0,0
"D_0__Bacteria,D_1__Chloroflexi,D_2__JG30-KF-CM66,D_3__uncultured Armatimonadetes bacterium,D_4__uncultured Armatimonadetes bacterium,D_5__uncultured Armatimonadetes bacterium",0,1,0,0
"D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Colwellbacteria,__,__",0,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Holophagales,D_4__Holophagaceae,D_5__Geothrix",0,1,0,0
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__Kryptoniales,D_4__BSV26,D_5__uncultured bacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Syntrophobacterales,D_4__Syntrophaceae,D_5__uncultured",0,1,0,0
"D_0__Bacteria,D_1__Rokubacteria,D_2__NC10,D_3__Rokubacteriales,__,__",0,1,0,0
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Arachidicoccus",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Hephaestia",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Acidiferrobacterales,D_4__Acidiferrobacteraceae,D_5__Sulfurifustis",0,1,0,0
"D_0__Bacteria,D_1__Omnitrophicaeota,D_2__uncultured beta proteobacterium,D_3__uncultured beta proteobacterium,D_4__uncultured beta proteobacterium,D_5__uncultured beta proteobacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Beijerinckiaceae,D_5__Methylorosula",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__bacteriap25,D_5__uncultured delta proteobacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Acidisphaera",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__SC-I-84,D_5__beta proteobacterium JGI 0001003-N18",0,1,0,0
"D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__UTCFX1",0,1,0,0
"D_0__Bacteria,D_1__Chloroflexi,D_2__AD3,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa",0,1,0,0
"D_0__Bacteria,D_1__Latescibacteria,D_2__uncultured soil bacterium,D_3__uncultured soil bacterium,D_4__uncultured soil bacterium,D_5__uncultured soil bacterium",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__IMCC26256,D_4__uncultured Actinomycetales bacterium,D_5__uncultured Actinomycetales bacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,D_4__uncultured,D_5__uncultured bacterium",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales,D_4__Intrasporangiaceae,__",1,1,0,0
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,Ambiguous_taxa",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Rhodocyclaceae,D_5__Ferribacterium",1,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales,D_4__Intrasporangiaceae,D_5__uncultured",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Parablastomonas",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__SC-I-84,D_5__beta proteobacterium WX53",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__MB-A2-108,D_3__metagenome,D_4__metagenome,D_5__metagenome",1,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales,D_4__Microbacteriaceae,D_5__Microbacterium",1,1,0,0
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__KD3-93,D_5__uncultured Bacteroidetes bacterium",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__MB-A2-108,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__MB-A2-108,D_3__uncultured Kineosporiaceae bacterium,D_4__uncultured Kineosporiaceae bacterium,D_5__uncultured Kineosporiaceae bacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Glaciimonas",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__uncultured,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Oxalicibacterium",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__SC-I-84,D_5__uncultured Rhodocyclaceae bacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Rubrivivax",0,1,0,0
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Parasegetibacter",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales,D_4__Intrasporangiaceae,D_5__Terrabacter",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Solirubrobacterales,D_4__67-14,D_5__uncultured Conexibacteraceae bacterium",1,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Blastocatellia (Subgroup 4),D_3__11-24,D_4__uncultured Acidobacteriales bacterium,D_5__uncultured Acidobacteriales bacterium",0,1,0,0
"D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Pla1 lineage,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Beijerinckiaceae,D_5__Bosea",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales,D_4__Xanthomonadaceae,D_5__Thermomonas",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Diplorickettsiales,D_4__Diplorickettsiaceae,D_5__Diplorickettsia",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Hyphomicrobiaceae,D_5__uncultured",1,1,0,0
"D_0__Archaea,D_1__Euryarchaeota,D_2__Thermoplasmata,D_3__uncultured,__,__",0,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Subgroup 7,D_4__uncultured Desulfovirga sp.,D_5__uncultured Desulfovirga sp.",0,1,0,0
"D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__wastewater metagenome,D_4__wastewater metagenome,D_5__wastewater metagenome",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Pigmentiphaga",1,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 17,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium",1,1,0,0
"D_0__Bacteria,D_1__Omnitrophicaeota,__,__,__,__",0,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,D_3__uncultured bacterium gp6,D_4__uncultured bacterium gp6,D_5__uncultured bacterium gp6",0,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 5,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,0,0
"D_0__Bacteria,D_1__FBP,D_2__uncultured actinobacterium,D_3__uncultured actinobacterium,D_4__uncultured actinobacterium,D_5__uncultured actinobacterium",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__Vulgatibacteraceae,D_5__Vulgatibacter",0,1,0,0
"D_0__Bacteria,D_1__Omnitrophicaeota,D_2__Omnitrophia,D_3__Omnitrophales,D_4__Omnitrophaceae,D_5__Candidatus Omnitrophus",1,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales,D_4__Intrasporangiaceae,D_5__Phycicoccus",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales,D_4__Xanthomonadaceae,D_5__Luteimonas",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales,D_4__Xanthomonadaceae,D_5__Stenotrophomonas",1,1,0,0
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__SM1A07,D_4__uncultured bacterium,D_5__uncultured bacterium",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__SM2D12,D_5__unidentified marine bacterioplankton",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales,D_4__Bacteriovoracaceae,D_5__Bacteriovorax",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Xanthobacteraceae,D_5__uncultured alpha proteobacterium",0,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 11,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__Microtrichales,D_4__uncultured,D_5__metagenome",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__KF-JG30-B3,Ambiguous_taxa",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,__,__,__",0,1,0,0
"D_0__Bacteria,D_1__Chloroflexi,D_2__Gitt-GS-136,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,0,0
"D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Wolfebacteria,__,__",0,1,0,0
"D_0__Bacteria,D_1__Patescibacteria,D_2__ABY1,D_3__Candidatus Magasanikbacteria,D_4__Candidatus Magasanikbacteria bacterium RIFOXYD1_FULL_40_23,D_5__Candidatus Magasanikbacteria bacterium RIFOXYD1_FULL_40_23",0,1,0,0
"D_0__Bacteria,D_1__FBP,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa",1,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Frankiales,D_4__Geodermatophilaceae,D_5__Modestobacter",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Spongiibacteraceae,D_5__BD1-7 clade",1,1,0,0
"D_0__Bacteria,D_1__Rokubacteria,D_2__NC10,D_3__Rokubacteriales,Ambiguous_taxa,Ambiguous_taxa",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Rhodocyclaceae,D_5__Georgfuchsia",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Salinisphaerales,D_4__Solimonadaceae,D_5__Hydrocarboniphaga",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Polaromonas",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__uncultured,D_5__uncultured Rhizobiales bacterium",0,1,0,0
"D_0__Bacteria,D_1__Planctomycetes,__,__,__,__",0,1,0,0
"D_0__Bacteria,D_1__Gemmatimonadetes,D_2__S0134 terrestrial group,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,0,0
"D_0__Bacteria,D_1__Latescibacteria,D_2__uncultured Acidobacterium sp.,D_3__uncultured Acidobacterium sp.,D_4__uncultured Acidobacterium sp.,D_5__uncultured Acidobacterium sp.",0,1,0,0
"D_0__Bacteria,D_1__Chloroflexi,D_2__TK10,D_3__metagenome,D_4__metagenome,D_5__metagenome",1,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 11,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa",1,1,0,0
"D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Pedosphaerales,D_4__Pedosphaeraceae,D_5__uncultured verrucomicrobium DEV064",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__Microtrichales,D_4__metagenome,D_5__metagenome",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__A21b,D_5__uncultured soil bacterium",0,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,D_3__uncultured proteobacterium,D_4__uncultured proteobacterium,D_5__uncultured proteobacterium",0,1,0,0
"D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Herpetosiphonaceae,D_5__Herpetosiphon",0,1,0,0
"D_0__Bacteria,D_1__Elusimicrobia,D_2__Lineage IIb,D_3__metagenome,D_4__metagenome,D_5__metagenome",0,1,0,0
"D_0__Bacteria,D_1__Patescibacteria,D_2__ABY1,D_3__Candidatus Magasanikbacteria,D_4__Candidatus Magasanikbacteria bacterium RIFOXYD2_FULL_36_9,D_5__Candidatus Magasanikbacteria bacterium RIFOXYD2_FULL_36_9",0,1,0,0
"D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Ryanbacteria,D_4__Candidatus Giovannonibacteria bacterium GW2011_GWB1_47_6b,D_5__Candidatus Giovannonibacteria bacterium GW2011_GWB1_47_6b",0,1,0,0
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Lacibacter",0,1,0,0
"D_0__Bacteria,D_1__Patescibacteria,D_2__WWE3,D_3__uncultured anaerobic bacterium,D_4__uncultured anaerobic bacterium,D_5__uncultured anaerobic bacterium",0,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__AT-s3-28,D_3__unidentified,D_4__unidentified,D_5__unidentified",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__uncultured,Ambiguous_taxa",0,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Blastocatellia (Subgroup 4),D_3__DS-100,__,__",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Steroidobacterales,D_4__Woeseiaceae,D_5__JTB255 marine benthic group",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__uncultured,D_5__uncultured bacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__Nannocystaceae,D_5__metagenome",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Halomonadaceae,D_5__Halomonas",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__MBNT15,D_4__uncultured proteobacterium,D_5__uncultured proteobacterium",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Kaistiaceae,D_5__Kaistia",1,1,0,0
"D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Planococcaceae,D_5__Domibacillus",0,1,0,0
"D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Vampirovibrionales,D_4__metagenome,D_5__metagenome",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Gammaproteobacteria Incertae Sedis,D_4__Unknown Family,D_5__metagenome",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales,D_4__Microbacteriaceae,D_5__Parafrigoribacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Roseococcus",0,1,0,0
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__SB-5,D_5__uncultured soil bacterium",1,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__uncultured,__,__",0,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__AT-s3-28,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 22,D_3__uncultured Acidobacteriales bacterium,D_4__uncultured Acidobacteriales bacterium,D_5__uncultured Acidobacteriales bacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Salinisphaerales,D_4__Solimonadaceae,D_5__Solimonas",0,1,0,0
"D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Subgroup 7,D_4__uncultured bacterium gp7,D_5__uncultured bacterium gp7",0,1,0,0
"D_0__Bacteria,D_1__Chloroflexi,D_2__KD4-96,D_3__metagenome,D_4__metagenome,D_5__metagenome",0,1,0,0
"D_0__Bacteria,D_1__Patescibacteria,D_2__Saccharimonadia,D_3__Saccharimonadales,D_4__uncultured organism,D_5__uncultured organism",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micromonosporales,D_4__Micromonosporaceae,D_5__Virgisporangium",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__IMCC26256,D_4__actinobacterium YJF2-33,D_5__actinobacterium YJF2-33",0,1,0,0
"D_0__Bacteria,D_1__Chloroflexi,D_2__OLB14,D_3__bacterium SCGC AG-212-C10,D_4__bacterium SCGC AG-212-C10,D_5__bacterium SCGC AG-212-C10",0,1,0,0
"D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__S-BQ2-57 soil group,Ambiguous_taxa,Ambiguous_taxa",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__uncultured,D_5__uncultured Rhizobiaceae bacterium",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales,__,__",0,1,0,0
"D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Thermomicrobiales,D_4__JG30-KF-CM45,D_5__uncultured Chloroflexi bacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__Blfdi19,D_5__uncultured delta proteobacterium",0,1,0,0
"D_0__Bacteria,D_1__Spirochaetes,D_2__Brachyspirae,D_3__Brachyspirales,D_4__LH041,D_5__uncultured spirochete",0,1,0,0
"D_0__Bacteria,D_1__Margulisbacteria,D_2__uncultured bacterium,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Elsterales,D_4__uncultured,D_5__uncultured Nitrosomonadales bacterium",0,1,0,0
"D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__Candidatus Abawacabacteria,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Piscirickettsiales,D_4__Piscirickettsiaceae,D_5__Candidatus Endoecteinascidia",0,1,0,0
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales,D_4__Xanthomonadaceae,D_5__Xanthomonas",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales,D_4__Dermacoccaceae,Ambiguous_taxa",0,1,0,0
"D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Jorgensenbacteria,Ambiguous_taxa,Ambiguous_taxa",0,1,0,0
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales,D_4__Microbacteriaceae,D_5__Subtercola",0,1,0,0
